CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,isActiveMember,EstimatedSalary,Exited
15568025,Hsueh,758,France,Male,51,8,81710,1,1,1,116520,0
15599211,Findlay,707,France,Male,40,1,0,2,1,0,14090,1
15800736,Kirwan,601,Spain,Female,42,4,96764,1,1,1,199243,0
15606613,Samson,655,France,Female,59,7,0,1,1,0,88958,1
15587266,Douglas,606,Germany,Female,27,6,172310,1,0,1,111449,0
15663194,Voronova,582,Germany,Female,40,3,110150,1,1,1,191758,1
15781495,Munro,662,France,Female,22,2,126363,2,1,1,97383,0
15677435,Kazantseva,647,France,Female,29,0,98263,2,1,0,164718,0
15699325,Fedorova,555,Germany,Female,62,10,114823,1,0,1,8445,0
15767781,Godfrey,648,France,Male,38,10,82697,1,1,0,74847,0
15607526,Lu,638,Germany,Male,50,1,102645,1,1,0,168360,1
15667588,Arcuri,670,Spain,Female,40,3,0,1,1,1,182650,0
15807312,Hsia,602,Spain,Male,33,5,0,2,0,1,64038,0
15642063,Kelechi,692,France,Male,40,6,163505,1,0,0,90424,0
15649101,Reeves,601,France,Male,40,10,127848,1,0,0,173246,0
15744691,Tsai,755,France,Female,29,3,0,3,1,0,4734,0
15737732,Onwuemelie,751,France,Female,44,10,0,2,1,0,170634,0
15693233,De Neeve,666,Germany,Male,38,6,99813,2,1,1,158358,0
15659149,King,530,France,Male,39,2,0,2,1,0,197923,0
15626795,Gorman,672,France,Female,40,3,0,1,1,0,113172,1
15585280,Kinney,649,France,Female,36,2,0,2,0,1,75035,0
15697480,Menkens,731,France,Male,30,7,0,2,0,1,143086,0
15625740,Enriquez,627,Germany,Male,62,3,143426,2,1,1,143104,0
15683053,Reyna,809,Spain,Female,48,2,0,1,1,0,160977,1
15812647,Yin,691,France,Male,34,8,133936,2,1,0,91360,0
15775042,Ku,615,France,Female,23,4,0,2,1,0,196476,0
15749103,Ginikanwa,604,Germany,Female,47,4,118908,1,0,1,47777,1
15674929,Anderson,512,France,Female,31,7,0,2,0,0,49326,0
15735080,Cummins,508,France,Female,64,2,0,1,1,1,6077,0
15750811,Woodward,766,Germany,Male,44,3,116823,1,0,0,197643,0
15594576,Zhdanov,524,France,Male,32,1,144876,1,0,0,187740,0
15756871,Capon,512,Spain,Male,39,3,0,1,1,0,134878,0
15622658,Lai,551,France,Female,26,2,144259,1,1,0,49779,0
15621021,Dwyer,687,Spain,Female,40,1,0,2,1,0,8207,0
15696231,Chiwetelu,635,France,Male,29,7,105406,1,1,1,149854,0
15801488,Buckner,723,France,Male,25,3,0,2,1,1,134509,0
15796413,Green,794,France,Male,46,6,0,2,1,0,195326,0
15679966,Marsh,661,France,Female,31,3,133964,1,1,1,166187,0
15605622,McMillan,841,Spain,Male,28,4,0,2,1,1,179437,0
15570134,Padovano,683,France,Female,35,6,187531,2,1,1,37976,0
15745196,Verco,571,France,Female,35,8,0,2,0,0,84569,0
15618703,White,663,Spain,Female,53,6,150200,1,0,1,151317,1
15682533,Hughes,850,France,Female,39,7,79260,1,0,1,186911,0
15680001,McDonald,602,France,Male,38,7,111836,2,1,0,124390,0
15743076,Pai,669,Spain,Male,29,9,0,1,1,1,93902,0
15729599,Lorenzo,804,Spain,Male,33,7,76549,1,0,1,98453,0
15685245,Jowett,608,Spain,Female,56,5,0,2,0,1,153810,0
15633274,Tai,679,France,Male,34,7,160515,1,1,0,121904,0
15612087,Dike,671,France,Male,45,2,106377,1,0,1,158265,0
15778959,Brookes,606,France,Female,36,10,0,2,0,1,155641,0
15692463,Rahman,799,Spain,Female,28,3,142254,1,1,0,45043,0
15793890,Harriman,728,France,Female,59,4,0,1,1,1,163366,1
15799631,Chase,585,Spain,Male,36,10,0,2,1,1,180319,0
15676242,Artemova,632,Spain,Male,31,3,136556,1,1,0,82153,1
15746326,Fields,591,France,Male,43,3,0,2,0,1,198926,0
15812917,Kosisochukwu,653,Spain,Male,35,6,116663,2,1,1,23864,0
15587311,Dobbs,582,Spain,Male,33,6,0,2,0,1,72971,0
15736078,Ting,730,Germany,Female,33,7,130368,1,1,0,15142,1
15660636,Carpenter,540,Spain,Female,40,8,0,2,1,0,3560,0
15791172,Yeh,672,Germany,Female,21,1,35742,1,1,0,28790,0
15753229,Genovese,802,France,Male,29,9,127415,1,1,1,134459,0
15651955,Hanson,603,France,Male,31,4,0,2,0,1,9607,0
15567725,Kodilinyechukwu,689,France,Female,46,7,52016,2,1,1,72994,0
15640580,Obiora,650,France,Female,47,9,0,1,1,0,187944,0
15707291,Percy,477,Germany,Male,48,8,129250,2,1,1,157937,0
15790204,Myers,663,Spain,Female,22,9,0,1,1,0,29136,1
15575024,Uwaezuoke,503,France,Male,29,3,0,2,1,1,143955,0
15770174,Piazza,762,France,Male,29,6,141389,1,1,0,54123,0
15666559,Gould,608,Germany,Male,23,8,197716,2,1,1,116124,0
15778694,Sievier,638,Germany,Female,26,1,105250,2,1,1,23491,0
15657771,Ts'ui,537,France,Male,37,6,0,1,1,1,17802,0
15733966,Johnstone,496,Germany,Female,55,4,125293,1,1,1,31533,1
15648577,Pickering,493,France,Female,31,3,0,1,1,1,176570,1
15669169,Hargreaves,775,Spain,Male,29,10,0,2,1,1,68144,0
15766869,Uspenskaya,634,Germany,Male,37,1,89697,2,1,1,193180,0
15684868,Cameron,668,Germany,Male,56,9,110994,1,1,0,134397,1
15578098,Jamieson,600,France,Male,31,8,0,2,1,1,121556,0
15660263,Olisaemeka,622,France,Male,40,4,99800,2,1,0,197372,0
15780804,Nucci,482,France,Male,55,5,97318,1,0,1,78416,0
15655436,Kendall,839,Germany,Male,47,2,136911,1,1,1,168185,1
15635197,Glover,640,Germany,Male,26,5,90403,1,1,1,3299,0
15588372,Kirsova,715,Germany,Female,37,9,105489,1,0,0,143096,1
15800215,Kwemtochukwu,658,France,Male,25,3,0,2,0,1,173948,0
15782531,Chou,684,Spain,Female,31,8,0,2,1,0,188637,0
15667321,Cocci,644,Spain,Male,49,10,0,2,1,1,145090,0
15719212,T'ien,491,France,Male,33,5,83134,1,1,0,187947,0
15646969,Anayolisa,776,Spain,Male,33,2,0,2,1,1,176921,0
15686941,Hutchinson,575,Spain,Female,26,7,0,2,1,0,112508,0
15798960,Meng,680,France,Male,33,2,108393,1,0,1,39058,0
15706587,Johnston,560,France,Male,57,0,0,2,0,1,116782,0
15710206,Larson,591,France,Female,39,4,150501,1,1,0,14929,0
15778884,Jamieson,809,France,Female,38,2,154763,2,1,1,174800,0
15592925,Giordano,711,Spain,Male,42,3,177627,3,0,1,16393,1
15640442,Standish,717,France,Male,31,4,129723,1,0,0,41177,0
15734312,Kang,577,Spain,Male,43,6,0,2,1,1,149458,0
15781802,Abramov,755,France,Male,41,6,104817,1,1,0,126014,1
15747974,Sabbatini,614,France,Male,49,1,0,2,1,0,192441,0
15684645,Ajuluchukwu,704,Germany,Male,41,9,62078,2,1,0,129051,0
15687385,McDowell,484,France,Male,41,5,0,1,1,1,74267,0
15741403,Amechi,698,Spain,Female,38,1,171848,1,0,0,16957,0
15757310,Otitodilichukwu,655,Germany,Male,67,6,148363,1,1,1,186995,0
15745088,Chen,443,Germany,Female,29,9,99028,2,1,0,10940,0
15567893,Lei,556,Germany,Male,33,3,124213,2,1,0,62628,0
15688337,Dixon,721,France,Male,40,9,118130,1,1,1,160278,0
15675190,Chia,623,France,Male,21,10,0,2,0,1,135851,0
15732943,Okwuoma,574,Spain,Male,36,4,77968,1,1,0,167067,1
15810864,Williamson,700,France,Female,82,2,0,2,0,1,182055,0
15593601,Isayev,734,France,Male,34,6,133598,1,1,1,13107,0
15804009,Amechi,806,Germany,Male,36,8,167983,2,1,1,106714,0
15757535,Heap,647,Spain,Female,44,5,0,3,1,1,174205,1
15696703,Dean,691,Germany,Male,27,3,160359,2,1,0,142368,0
15694644,Wood,455,Spain,Female,43,6,0,1,1,1,81251,0
15569050,Farrell,444,France,Male,45,6,0,1,1,0,130010,1
15616954,Smith,592,France,Male,71,4,0,2,0,1,17014,0
15812832,Jideofor,562,Germany,Male,33,8,92659,2,1,0,1354,0
15632256,Schroeder,541,France,Male,29,7,127505,1,0,0,86174,0
15617301,Chamberlin,774,Germany,Male,36,9,130810,1,1,0,152290,0
15630363,Nkemakonam,437,France,Female,39,0,102721,1,0,0,22192,0
15782089,Mullen,685,France,Male,33,6,0,1,1,0,58458,0
15654959,Hope,670,Spain,Male,67,6,158720,1,1,1,118607,0
15596493,Wisdom,687,France,Female,47,7,0,2,1,1,177624,0
15808662,Krylov,624,France,Male,44,3,0,2,1,0,88408,0
15733247,Stevenson,850,France,Male,33,10,0,1,1,0,4862,1
15638774,Chong,719,Spain,Female,40,9,0,2,1,0,182224,0
15641822,Barese,648,France,Female,19,1,0,2,0,1,22102,0
15628863,Calabresi,601,France,Male,38,4,60014,1,1,1,38020,0
15670898,McKenzie,740,France,Female,60,5,108028,2,0,0,25980,1
15646082,Harding,676,France,Female,34,8,82909,1,1,0,91817,1
15678146,Wong,668,Spain,Female,24,7,173962,1,0,0,106457,1
15635116,Burgos,659,Spain,Male,60,2,0,1,1,0,177480,1
15788022,Sternberg,802,Germany,Female,41,4,90758,2,0,1,169184,0
15570205,Tao,682,Spain,Male,36,5,0,2,1,1,147759,0
15607330,Vasilyev,713,Spain,Male,42,0,109122,1,0,1,167873,0
15797900,Chinomso,517,France,Male,56,9,142147,1,0,0,39488,1
15654456,Napolitano,511,Germany,Male,48,6,149726,1,0,0,88308,1
15600720,Moore,652,Spain,Male,41,8,115145,1,1,0,188905,0
15609562,MacDonald,774,Spain,Female,43,1,116360,1,1,0,17004,0
15665759,Russell,724,France,Female,69,5,117867,1,1,1,62281,0
15658532,Nnamutaezinwa,520,Spain,Female,63,5,162278,1,1,1,34765,0
15623489,Tu,543,France,Female,67,0,128844,1,1,1,134612,0
15568106,L?,592,France,Female,38,8,119278,2,0,1,19371,0
15637315,Melvin,601,Spain,Female,41,3,0,2,1,0,54343,0
15782530,Bruce,681,Spain,Male,30,2,111093,1,1,0,68986,0
15576185,Sinclair,653,France,Male,29,2,0,2,1,1,41672,0
15813132,Chukwukadibia,696,Germany,Male,30,4,114028,1,1,1,193717,0
15667934,Moretti,512,France,Male,36,0,129804,1,1,0,53021,0
15736327,Manna,567,Germany,Female,46,1,68239,2,1,1,109573,0
15728829,Weigel,509,France,Male,18,7,102984,1,1,0,171771,0
15627484,Obielumani,686,France,Female,47,5,113329,1,1,0,124171,0
15634974,Seppelt,614,France,Female,37,8,75150,4,0,1,131767,1
15622305,Martin,746,Germany,Female,33,2,107868,2,1,1,146192,0
15591915,Frolov,533,France,Female,39,2,0,1,0,1,73670,1
15808326,Maslov,592,France,Female,34,9,0,2,1,1,20460,0
15601848,Scott,594,France,Male,35,2,0,2,1,0,103481,0
15627185,Terry,744,Germany,Male,29,6,123737,2,1,0,141558,0
15672574,Uspenskaya,850,Spain,Female,32,5,0,1,1,1,3831,0
15806210,Bateman,675,Spain,Male,66,5,115654,2,1,1,131971,0
15598161,Clements,654,France,Male,47,10,0,2,1,0,170482,0
15721307,Pickering,694,Germany,Male,37,1,95669,2,1,0,100336,0
15688619,Scott,718,Spain,Male,45,3,105266,2,1,1,193725,0
15692443,Piccio,612,Spain,Male,33,5,69479,1,1,0,8974,1
15615820,MacDonald,837,France,Male,49,8,103302,1,1,1,50975,0
15592583,Colman,731,France,Female,47,1,115414,3,0,0,191735,1
15691119,Martin,721,Germany,Male,68,4,136526,1,0,0,175399,0
15679531,Collins,618,France,Male,34,5,134955,1,1,1,151954,0
15740383,Jimenez,594,Spain,Female,38,10,0,2,1,0,58333,0
15796957,Iadanza,597,Spain,Male,35,9,0,3,0,1,73181,1
15603925,Greco,779,Spain,Female,26,4,174318,2,0,1,38296,0
15779586,Olisaemeka,822,Germany,Female,46,3,115074,2,1,0,26250,0
15798605,Tien,686,Germany,Male,26,1,57423,1,1,1,79189,0
15786433,Aitken,650,Germany,Female,35,3,165982,2,1,1,24482,0
15788920,Ch'ang,836,Germany,Female,32,4,109197,2,1,0,55218,0
15688880,Amechi,672,Germany,Male,40,10,102980,1,1,0,1286,1
15583580,Chiawuotu,566,Germany,Female,35,1,123042,1,1,0,66245,1
15692761,Pratt,718,France,Male,36,9,0,1,1,0,45910,0
15767729,Smith,646,Spain,Male,25,5,182877,2,1,1,42538,1
15755209,Fu,484,Spain,Female,35,7,133868,1,1,1,27286,0
15568562,Moss,689,France,Male,40,8,160272,1,1,0,49656,0
15590094,Nwachukwu,613,Germany,Male,38,9,126266,2,0,0,15860,0
15779247,Pai,683,Spain,Female,24,8,98567,1,1,0,187987,0
15660735,T'ang,581,Spain,Female,31,6,0,2,1,0,188377,0
15806570,Y?an,763,France,Female,53,4,0,1,1,0,77204,1
15745355,Golibe,597,France,Male,41,4,153198,1,1,1,92090,0
15667046,Tseng,694,Spain,Male,38,7,121527,1,1,0,113481,0
15632439,Pinto,698,France,Female,39,4,0,2,0,1,47456,0
15715707,Light,657,France,Male,32,3,118829,2,1,1,73128,0
15763922,Alexandrov,608,France,Male,31,7,79963,2,1,0,60902,0
15636700,Marsh,701,France,Male,39,9,140237,1,0,1,146652,0
15668323,Mbadiwe,678,France,Female,41,1,143444,1,1,0,196622,1
15760294,Endrizzi,512,France,Female,41,8,145150,1,1,0,64869,1
15797065,Goloubev,613,Spain,Female,32,0,0,2,0,1,126676,0
15768600,Harris,805,Germany,Male,50,9,130023,1,1,0,62990,1
15684951,He,542,France,Female,59,2,68893,2,1,0,7905,1
15615012,Fan,594,France,Male,23,5,156268,1,1,0,160968,0
15718531,Ukaegbunam,554,France,Female,35,8,0,2,1,1,176779,0
15624323,Atkins,642,France,Male,36,4,0,2,1,1,195225,0
15762048,Yuan,841,Germany,Female,33,7,154970,2,1,1,99506,0
15675337,Forbes,395,Germany,Female,34,5,106012,1,1,1,17377,1
15701238,Chia,683,France,Male,47,1,0,2,1,0,148989,0
15734737,Bruno,744,France,Male,56,9,0,2,1,1,169499,0
15779886,Munson,563,Spain,Male,24,7,0,2,0,0,16320,0
15672894,McCawley,625,France,Female,36,8,129944,2,0,0,198915,0
15579526,O'Meara,551,France,Male,42,1,50195,1,1,1,23400,0
15596811,Mitchell,667,France,Male,36,8,139753,1,1,0,79871,0
15585901,Johnson,717,Spain,Male,35,1,0,3,0,0,174770,1
15712199,Ijendu,655,Germany,Female,61,2,183998,2,1,1,161217,0
15642619,Mayne,603,Spain,Male,46,2,0,2,1,0,174479,0
15780088,Porter,607,Spain,Male,34,9,132440,1,1,0,177748,0
15612729,Chidiebere,681,France,Female,63,7,0,2,1,1,55054,0
15776467,De Salis,702,Spain,Female,35,8,14263,2,1,0,54689,0
15750839,Burns,649,Spain,Male,29,2,45022,1,1,1,173496,0
15681758,Baddeley,525,Spain,Female,25,10,0,2,1,0,69362,0
15672027,McIntyre,717,Germany,Female,33,10,102185,2,1,0,23232,0
15616213,Levy,555,Germany,Female,51,9,138215,1,1,0,198715,1
15750497,Longo,850,France,Female,37,7,153148,1,1,1,152235,0
15748797,Dale,636,Spain,Female,33,0,0,1,1,0,92277,1
15698442,Eberechukwu,719,Spain,Male,35,3,122965,1,1,1,138232,0
15770554,Fraser,769,France,Male,31,4,61297,2,1,1,7118,0
15751943,Mai,529,Spain,Female,43,5,0,2,0,0,79477,0
15627859,Nebeolisa,607,Germany,Male,29,7,102609,1,1,0,163257,0
15746035,Pagnotto,450,Spain,Male,25,9,74237,2,0,1,195463,0
15698703,Doherty,628,Germany,Male,40,5,181768,2,1,1,129108,0
15791769,Gardener,691,France,Female,29,9,116536,1,1,0,51988,0
15601030,Patel,777,Germany,Female,34,5,96694,1,1,1,172619,0
15665811,Parry,644,France,Male,33,9,141235,1,1,0,95673,0
15700209,Walker,486,France,Male,63,9,97009,1,1,1,85101,0
15646726,Crawford,672,France,Male,43,5,0,1,0,0,63833,0
15592116,Jensen,585,France,Female,39,7,0,2,1,0,2401,0
15648638,Chia,629,Spain,Male,34,6,0,2,1,0,190348,0
15747647,Iadanza,589,Spain,Female,27,4,0,2,1,0,144181,0
15572356,Tsai,689,Spain,Male,73,1,108555,1,0,1,167969,0
15748473,Curnow,801,France,Male,38,5,0,2,1,0,66256,0
15780779,Ramsbotham,583,Spain,Female,40,4,0,2,1,0,114094,0
15761364,Nkemjika,679,France,Male,30,9,0,2,1,0,157872,0
15711733,Rapuokwu,753,France,Male,48,4,0,2,0,1,146821,0
15618765,Ponomaryov,530,Germany,Female,42,0,99948,1,0,1,97339,0
15758372,Wallace,674,France,Male,18,7,0,2,1,1,55753,1
15578866,Hughes,676,France,Female,43,2,0,1,1,1,55120,0
15697318,Ifeatu,771,Germany,Male,32,9,77487,1,0,0,33143,0
15785899,Ch'en,789,Germany,Male,33,8,151608,1,1,0,4389,0
15599869,Dyson,728,Spain,Female,29,1,0,1,1,1,83056,0
15776850,Smith,749,Spain,Female,43,1,124209,1,1,1,167179,0
15691952,Fanucci,676,France,Male,37,10,106243,1,1,1,166678,0
15623107,Chukwumaobim,686,Spain,Male,45,3,74275,3,1,0,64907,1
15690337,Chinwenma,581,France,Female,27,5,102258,2,1,0,194682,0
15575486,Okoli,529,France,Female,27,1,0,2,1,1,37770,0
15776844,Hao,762,Spain,Female,19,6,0,2,1,0,55500,0
15650351,Millar,653,France,Female,38,8,102133,1,1,1,166521,0
15616529,Hsieh,613,Spain,Male,34,3,0,1,1,1,41725,0
15657829,Fanucci,806,Germany,Male,30,8,168079,1,1,0,85028,1
15773973,Hill,765,France,Male,41,2,0,2,0,1,191216,0
15753888,Johnston,607,Spain,Female,62,8,108005,1,1,1,23387,1
15665802,Li Fonti,642,Spain,Female,36,6,0,2,1,1,97939,0
15717498,Boni,775,France,Male,42,6,133970,2,0,1,187840,0
15783752,Lindsay,752,Germany,Male,29,4,129515,1,1,1,102930,0
15591130,Medvedev,507,Spain,Female,29,6,0,2,0,1,94781,0
15770375,Fanucci,850,Germany,Female,26,8,123126,1,1,0,74425,0
15648320,Heller,658,France,Female,31,7,123975,1,1,0,102154,0
15595324,Daniels,579,Germany,Female,39,5,117833,3,0,0,5831,1
15580043,Murray,575,Spain,Female,22,8,105229,1,1,1,34397,0
15585222,Norman,515,France,Male,41,8,0,2,1,1,185054,0
15746674,Miller,730,France,Female,47,7,0,1,1,0,33373,1
15679813,Ellis,727,Spain,Male,28,1,0,1,1,0,40357,0
15637593,Greco,722,France,Male,20,6,0,2,1,0,195486,0
15786042,Willmore,706,Germany,Female,44,2,185932,2,1,0,65413,0
15652999,Milne,742,Germany,Male,33,1,137938,1,1,1,51387,0
15634267,Yudin,717,France,Male,42,5,0,2,1,0,172665,0
15736601,Tai,716,France,Male,35,4,144429,1,1,0,134133,0
15756535,Chibugo,733,Germany,Male,39,5,91539,1,1,1,93783,0
15754599,K'ung,765,France,Male,42,4,123311,2,1,1,82868,0
15794870,Sal,744,Germany,Male,38,6,73023,2,1,0,78771,0
15725076,Anderson,653,Spain,Female,27,6,107752,2,1,1,33389,0
15699619,Rivas,641,France,Male,31,10,155978,1,1,0,91511,0
15802593,Little,504,France,Female,49,7,0,3,0,1,87822,1
15640686,Greco,700,France,Male,46,5,95873,1,1,0,98273,1
15583849,Ts'ai,408,France,Male,40,3,0,2,0,0,124874,0
15629323,Kelechi,617,Germany,Female,37,4,116471,2,1,0,175325,1
15725311,Hay,726,France,Female,31,9,114722,2,1,1,98179,0
15590810,Fallaci,638,Germany,Female,41,9,144326,1,1,0,73980,1
15699830,Doherty,721,France,Female,40,7,0,2,1,1,122580,0
15567993,Palmer,828,Spain,Male,28,8,134767,1,1,0,79356,0
15667392,L?,652,Spain,Female,38,6,123082,2,1,1,188658,0
15722322,Green,655,Spain,Female,78,2,0,2,0,1,188435,0
15805112,Pokrovsky,578,France,Male,38,7,82259,1,1,0,8997,0
15791452,Dann,675,France,Male,39,1,0,2,1,0,153129,0
15643679,Goliwe,784,Germany,Male,28,2,70234,2,1,1,179253,0
15656351,Laidley,414,Spain,Male,60,3,0,2,1,1,93845,0
15717527,Ifeanacho,619,France,Female,49,9,145360,1,1,0,38187,0
15769125,Palerma,727,Spain,Female,41,10,0,2,0,1,47469,0
15620344,McKee,813,France,Male,29,6,0,1,1,0,33954,0
15723604,Collins,639,France,Male,39,6,150556,1,1,0,30414,0
15623525,Copeland,564,Spain,Male,31,0,125176,1,1,1,72757,0
15577359,Bezrukov,767,Spain,Male,47,5,0,1,1,0,121964,1
15687852,Vinogradoff,611,France,Male,30,2,104146,1,0,0,159630,0
15677522,Rossi,593,France,Male,33,1,0,2,0,0,9984,0
15791501,Carroll,590,France,Male,43,8,0,2,1,1,143628,0
15731330,Tsui,652,Spain,Female,40,7,100471,1,1,1,124551,0
15649033,Echezonachukwu,603,Germany,Female,55,7,127723,2,1,0,139469,1
15608968,Averyanov,714,Germany,Male,21,6,86403,2,0,0,27331,0
15629128,Mamelu,774,Germany,Male,42,2,132194,2,1,1,162866,0
15567832,Shih,550,France,Female,40,7,114355,1,1,0,54019,0
15595153,Tucker,644,Germany,Female,44,8,106023,2,0,0,148727,0
15567246,Selwyn,684,Germany,Male,32,3,102630,2,1,1,127433,0
15592387,Burke,566,France,Male,30,5,0,1,1,0,54927,1
15666548,Chung,466,Germany,Female,56,2,111920,3,1,0,197634,1
15588566,Wilkinson,778,Spain,Male,33,5,116474,2,1,1,32758,0
15632503,Meng,563,France,Female,32,0,148326,1,1,0,191604,1
15759805,Pinto,582,France,Female,32,4,0,2,1,0,59669,0
15627203,Hsu,508,Spain,Male,54,10,0,1,1,1,175749,0
15689044,Humphries,539,France,Male,37,2,127610,1,1,0,98646,0
15603135,Boni,634,Germany,Female,59,3,95727,1,0,0,97939,1
15748595,Stanton,689,France,Female,29,1,77557,2,1,1,122998,0
15691808,King,656,France,Male,43,7,134920,1,1,0,194692,0
15627220,Kang,735,Germany,Female,43,9,98807,1,0,0,184570,1
15729224,Jennings,710,France,Female,37,5,0,2,1,0,115403,0
15571756,Ohearn,724,France,Female,28,5,0,1,1,0,59352,0
15599152,Lai,698,France,Male,31,1,156111,1,0,0,134791,0
15566958,Li Fonti,667,Spain,Male,39,7,167557,1,1,1,41183,0
15585888,Nwokezuike,553,Spain,Female,48,3,0,1,0,1,30731,1
15789863,Kazakova,683,France,Male,39,4,0,2,1,0,171717,0
15775678,Uspensky,716,France,Female,44,1,0,1,1,1,152108,0
15609735,Campbell,533,Germany,Male,51,6,127546,2,0,0,79559,1
15663921,Pisani,429,France,Male,60,7,0,2,1,1,163691,0
15580935,Okechukwu,687,Germany,Male,33,9,135962,2,1,0,121748,0
15814033,Milano,759,Spain,Male,38,1,0,2,1,0,20778,0
15711618,Chang,704,Germany,Female,39,1,124641,1,1,0,116511,1
15772650,Longo,732,France,Male,55,9,136576,1,0,1,3268,1
15748068,Boyle,571,Spain,Female,31,3,0,2,1,1,194668,0
15603741,MacDonnell,719,Spain,Male,40,4,128389,1,1,1,176091,0
15793366,Humphreys,781,Germany,Male,35,7,92526,2,1,1,173838,0
15705953,Kodilinyechukwu,721,Spain,Male,51,0,169312,1,1,0,109078,1
15567486,Li,634,Spain,Female,41,4,0,2,1,1,164550,0
15702298,Parkhill,655,Germany,Male,41,8,125562,1,0,0,164041,1
15663830,De Luca,563,Spain,Male,32,6,0,2,1,1,19720,0
15728683,Lombardo,742,France,Male,27,0,0,2,0,1,131535,0
15576162,King,615,France,Male,32,7,92200,1,1,1,2756,0
15574369,Bianchi,415,Spain,Male,53,5,167259,1,1,1,22357,0
15618647,Kornilova,744,France,Male,29,1,43504,1,1,1,119328,0
15804602,Boyd,772,Germany,Male,30,6,99785,2,0,0,197238,0
15569976,Woronoff,754,Germany,Male,65,1,136186,1,1,1,121530,1
15675316,Avdeeva,619,France,Female,38,3,0,2,0,1,116467,0
15633944,McKay,644,Spain,Male,32,3,136660,1,1,1,14188,0
15789014,Scott,600,France,Female,26,6,108909,1,1,0,82547,0
15749693,Ugonnatubelum,658,France,Female,32,9,0,2,1,0,156775,0
15701885,Tucker,647,France,Female,40,9,0,2,0,1,92357,0
15742126,Chiu,712,Germany,Male,38,7,132768,2,1,1,59116,0
15599440,McGregor,748,France,Female,34,8,0,2,1,0,53584,0
15782735,Chukwuemeka,626,France,Female,35,3,0,1,0,0,80190,0
15607746,Belstead,573,France,Female,36,1,0,1,1,1,56905,0
15655952,Burke,550,France,Male,47,2,0,2,1,1,97057,0
15585362,Simmons,749,France,Female,60,6,0,1,1,0,17979,1
15730038,Docherty,706,France,Female,23,5,0,1,0,0,164128,1
15584288,Hung,629,France,Female,33,6,0,2,1,1,59130,0
15641640,Uspenskaya,545,Spain,Female,33,7,173332,1,1,0,150453,0
15779390,Theus,850,Spain,Female,31,4,91293,1,1,1,162149,0
15812607,Wilson,663,Germany,Female,46,6,95439,1,1,1,21039,1
15805261,Balashov,700,Spain,Male,29,8,0,2,0,1,152097,0
15789158,Nikitina,636,Germany,Male,49,6,113600,2,1,0,158887,1
15804586,Lin,376,France,Female,46,6,0,1,1,0,157334,1
15790596,Moran,850,Spain,Male,39,0,141830,1,1,1,92748,0
15612095,Calabrese,751,France,Female,48,9,0,1,1,0,137508,1
15641298,Corones,512,Germany,Male,42,9,93956,2,1,0,14829,0
15701280,Romano,576,France,Male,24,3,0,1,0,1,78498,1
15663134,Uspenskaya,535,Spain,Male,58,1,0,2,1,1,11780,1
15745001,Kovalev,683,Spain,Female,36,7,0,2,1,0,104787,0
15692931,Hsing,670,France,Male,22,2,114991,1,1,1,37393,0
15793491,Cherkasova,714,Germany,Male,26,3,119545,2,1,0,65483,0
15747222,Bentley,745,Spain,Female,35,8,0,2,1,1,116581,0
15700752,Pugliesi,545,France,Female,32,6,0,2,1,1,52067,0
15700693,Tu,693,France,Male,68,2,0,2,1,1,59865,0
15801265,Tang,689,Spain,Female,45,0,57784,1,1,0,197804,1
15623082,Ch'ang,507,France,Female,35,2,0,2,1,0,97634,0
15587394,Thomson,462,France,Male,39,4,140133,2,0,0,131304,0
15775433,Tang,666,Germany,Male,71,1,53013,2,1,1,112223,0
15791925,Palermo,751,France,Male,29,10,147738,1,0,1,94951,0
15576824,Kennedy,564,Germany,Female,44,3,111760,3,1,1,104722,1
15650538,Sun,445,Germany,Female,48,7,168287,1,1,0,16646,1
15735968,Hsing,605,France,Male,41,10,0,2,0,1,97213,0
15769254,Tuan,757,Germany,Female,34,9,101861,2,0,0,187012,0
15806407,Wilson,652,France,Female,37,4,0,2,1,0,143393,0
